cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0
74	2	1392	0	0.0130813	0.0223958	0.999914	0.999749	-0.000165211	0.0354771
74	2	8399	0	0.0223958	0.00909384	0.999749	0.999959	0.000209459	-0.0133019
74	2	15929	0	0.00909384	0.0104764	0.999959	0.999945	-1.35286e-05	0.00138258
74	2	38078	0	0.0104764	0.00412418	0.999945	0.999991	4.63743e-05	-0.00635223
74	2	60113	0	0.00412418	0.018153	0.999991	0.999835	-0.000156249	0.0140288
74	2	62153	0	0.018153	0.0211123	0.999835	0.999777	-5.80977e-05	0.00295932
74	2	75019	0	0.0211123	0.0194655	0.999777	0.999811	3.34134e-05	-0.00164685
74	2	76620	0	0.0194655	0.0118047	0.999811	0.99993	0.000119784	-0.00766079
74	2	77059	0	0.0118047	0.0234394	0.99993	0.999725	-0.000205007	-0.0352441
74	2	94241	0	0.0234394	0.028644	0.999725	0.99959	-0.000135526	-0.00520456
74	2	94636	0	0.028644	0.0398104	0.99959	0.999208	-0.000382121	-0.0111664
75	1	19526	0	0.0160001	0.0227871	0.999872	0.99974	-0.000131616	0.00678704
75	1	27519	0	0.0227871	0.0218947	0.99974	0.99976	1.99382e-05	-0.0446818
75	1	27972	0	0.0218947	0.0256079	0.99976	0.999672	-8.81893e-05	-0.0037132
75	1	34503	0	0.0256079	0.0268197	0.999672	0.99964	-3.17651e-05	0.0524275
75	1	37072	0	0.0268197	0.00366565	0.99964	0.999993	0.000352991	-0.023154
75	1	55598	0	0.00366565	0.0388087	0.999993	0.999247	-0.000746062	0.0351431
75	1	56207	0	0.0388087	0.0208456	0.999247	0.999783	0.000535933	-0.0596544
75	1	59815	0	0.0208456	0.0378367	0.999783	0.999284	-0.000498414	-0.0169911
75	1	60482	0	0.0378367	0.0050294	0.999284	0.999987	0.000703408	0.0428661
75	1	69270	0	0.0050294	0.00588938	0.999987	0.999983	-4.695e-06	-0.0109188
75	1	72848	0	0.00588938	0.00188856	0.999983	0.999998	1.55592e-05	0.00400082
75	1	82517	0	0.00188856	0.0267225	0.999998	0.999643	-0.0003552	-0.024834
75	1	83988	0	0.0267225	0.0180917	0.999643	0.999836	0.000193411	0.00863087
75	1	90945	0	0.0180917	0.0115512	0.999836	0.999933	9.69435e-05	0.00654044
75	2	939	0	0.0398104	0.00265346	0.999208	0.999996	0.000789224	0.0424638
75	2	8809	0	0.00265346	0.0108335	0.999996	0.999941	-5.51604e-05	-0.013487
75	2	50134	0	0.0108335	0.0273207	0.999941	0.999627	-0.000314479	0.0381542
75	2	52179	0	0.0273207	0.00179545	0.999627	0.999998	0.000371668	-0.0291162
75	2	53679	0	0.00179545	0.019436	0.999998	0.999811	-0.00018725	0.0212315
75	2	54608	0	0.019436	0.019199	0.999811	0.999816	4.57763e-06	-0.000236967
75	2	58381	0	0.019199	0.0105055	0.999816	0.999945	0.000129127	-0.0086935
75	2	65519	0	0.0105055	0.0144791	0.999945	0.999895	-4.96385e-05	-0.0249847
75	2	67846	0	0.0144791	0.00214621	0.999895	0.999998	0.000102525	0.0123329
75	2	83829	0	0.00214621	0.00642687	0.999998	0.999979	-1.83491e-05	-0.00428066
75	2	95251	0	0.00642687	0.00956552	0.999979	0.999954	-2.50969e-05	-0.00313865
76	1	10763	0	0.0115512	0.0132339	0.999933	0.999912	-2.08525e-05	-0.00168268
76	1	37774	0	0.0132339	0.00412765	0.999912	0.999991	7.90524e-05	0.0173616
76	1	66888	0	0.00412765	0.014204	0.999991	0.999899	-9.23536e-05	-0.0183316
76	1	77815	0	0.014204	0.00504112	0.999899	0.999987	8.8174e-05	0.0192451
76	1	87341	0	0.00504112	0.0019312	0.999987	0.999998	1.08417e-05	-0.00310992
76	1	95433	0	0.0019312	0.0147298	0.999998	0.999892	-0.000106613	-0.016661
76	1	96128	0	0.0147298	0.0196486	0.999892	0.999807	-8.45475e-05	-0.00491884
76	2	4109	0	0.00956552	0.0011701	0.999954	0.999999	4.5066e-05	0.00839542
76	2	8947	0	0.0011701	0.00468822	0.999999	0.999989	-1.03051e-05	-0.00351813
76	2	14356	0	0.00468822	0.0121223	0.999989	0.999927	-6.24835e-05	0.0168105
76	2	22227	0	0.0121223	0.00649691	0.999927	0.999979	5.23716e-05	-0.0056254
76	2	23107	0	0.00649691	0.00513982	0.999979	0.999987	7.89608e-06	-0.0116367
76	2	26485	0	0.00513982	0.00558848	0.999987	0.999984	-2.40672e-06	0.0107283
76	2	50175	0	0.00558848	0.0395316	0.999984	0.999219	-0.000765465	-0.0451201
76	2	54222	0	0.0395316	0.016959	0.999219	0.999856	0.000637772	0.0564906
76	2	81837	0	0.016959	0.017292	0.999856	0.999851	-5.70175e-06	0.00033294
76	2	83714	0	0.017292	0.0292846	0.999851	0.999571	-0.00027925	0.0119927
76	2	92097	0	0.0292846	0.0120446	0.999571	0.999927	0.000356322	-0.0413293
77	1	19216	0	0.0196486	0.00787838	0.999807	0.999969	0.000162013	0.027527
77	1	27437	0	0.00787838	0.0301675	0.999969	0.999545	-0.000423914	-0.0380459
77	1	33360	0	0.0301675	0.0012003	0.999545	0.999999	0.000454422	0.0289672
77	1	35771	0	0.0012003	0.00442136	0.999999	0.99999	-9.05383e-06	-0.00322107
77	1	63243	0	0.00442136	0.0495925	0.99999	0.998771	-0.00121919	0.0540138
77	1	63749	0	0.0495925	0.00400425	0.998771	0.999992	0.00122244	-0.0455882
77	1	81241	0	0.00400425	0.00149462	0.999992	0.999999	6.90008e-06	-0.00549886
77	1	95387	0	0.00149462	0.00451233	0.999999	0.99999	-9.06359e-06	0.00600695
77	1	96888	0	0.00451233	0.0280163	0.99999	0.999608	-0.000382203	0.023504
77	1	99897	0	0.0280163	0.0178622	0.999608	0.99984	0.000232955	-0.0458785
77	2	3190	0	0.0120446	0.00951927	0.999927	0.999955	2.72285e-05	0.00252535
77	2	12560	0	0.00951927	0.0168287	0.999955	0.999858	-9.62895e-05	-0.00730942
77	2	24489	0	0.0168287	0.00886249	0.999858	0.999961	0.000102336	0.0079662
77	2	39661	0	0.00886249	0.00205386	0.999961	0.999998	3.71634e-05	0.0109164
77	2	64492	0	0.00205386	0.02151	0.999998	0.999769	-0.000229205	-0.0235639
77	2	69631	0	0.02151	0.019625	0.999769	0.999807	3.87716e-05	0.041135
77	2	70269	0	0.019625	0.000651973	0.999807	1	0.000192376	-0.0202769
78	1	2654	0	0.0178622	0.0245044	0.99984	0.9997	-0.000140694	-0.00664222
78	1	10332	0	0.0245044	0.0180941	0.9997	0.999836	0.000136542	0.0425985
78	1	18673	0	0.0180941	0.0126138	0.999836	0.99992	8.4149e-05	-0.00548038
78	1	40402	0	0.0126138	0.0148329	0.99992	0.99989	-3.04538e-05	-0.0274467
78	1	68851	0	0.0148329	0.00283886	0.99989	0.999996	0.000105984	0.0176718
78	1	87174	0	0.00283886	0.036677	0.999996	0.999328	-0.000668348	-0.0395159
78	1	90799	0	0.036677	0.00326422	0.999328	0.999995	0.000667496	0.0399412
78	1	98037	0	0.00326422	0.0220662	0.999995	0.999757	-0.000238104	0.018802
78	2	15831	0	0.000651973	0.0222655	1	0.999752	-0.000247632	-0.0216135
78	2	16297	0	0.0222655	0.0204809	0.999752	0.99979	3.81428e-05	0.0427464
78	2	29571	0	0.0204809	0.0355979	0.99979	0.999367	-0.000423781	-0.0560788
78	2	40767	0	0.0355979	0.000210352	0.999367	1	0.000633783	0.0353875
78	2	57212	0	0.000210352	0.0162618	1	0.999868	-0.000132192	0.0164722
78	2	57644	0	0.0162618	0.000311325	0.999868	1	0.000132184	-0.0159505
78	2	64077	0	0.000311325	0.0277553	1	0.999615	-0.000385056	0.027444
78	2	71849	0	0.0277553	0.0206288	0.999615	0.999787	0.000172421	-0.00712657
78	2	82917	0	0.0206288	0.0329016	0.999787	0.999459	-0.000328432	0.0122729
78	2	86550	0	0.0329016	0.0188629	0.999459	0.999822	0.00036342	-0.0140387
78	2	90633	0	0.0188629	0.00880806	0.999822	0.999961	0.000139123	-0.027671
78	2	99275	0	0.00880806	0.00513264	0.999961	0.999987	2.56193e-05	0.0139407
79	1	27261	0	0.0220662	0.0362154	0.999757	0.999344	-0.000412234	0.0141492
79	1	28145	0	0.0362154	0.00565735	0.999344	0.999984	0.000639981	-0.0305581
79	1	29167	0	0.00565735	0.00650279	0.999984	0.999979	-5.1403e-06	0.000845436
79	1	40105	0	0.00650279	0.00979569	0.999979	0.999952	-2.68343e-05	-0.0162985
79	1	46761	0	0.00979569	0.00658375	0.999952	0.999978	2.63053e-05	0.0163794
79	1	56041	0	0.00658375	0.00547884	0.999978	0.999985	6.66407e-06	-0.0120626
79	1	70343	0	0.00547884	0.0219339	0.999985	0.999759	-0.000225513	-0.016455
79	1	76031	0	0.0219339	0.0236695	0.999759	0.99972	-3.95743e-05	-0.00173562
79	1	79472	0	0.0236695	0.0013916	0.99972	0.999999	0.000279193	0.0250611
79	1	98835	0	0.0013916	0.0365658	0.999999	0.999332	-0.000667337	0.0351742
79	1	98877	0	0.0365658	0.0128307	0.999332	0.999918	0.000586387	-0.0237351
79	2	9954	0	0.00513264	0.00820557	0.999987	0.999966	-2.04935e-05	0.00307293
79	2	18209	0	0.00820557	0.0110775	0.999966	0.999939	-2.76899e-05	0.00287197
79	2	27379	0	0.0110775	0.0160732	0.999939	0.999871	-6.7816e-05	0.00499568
79	2	40388	0	0.0160732	0.0364592	0.999871	0.999336	-0.000535318	0.020386
79	2	41319	0	0.0364592	0.0447787	0.999336	0.998998	-0.000337874	0.00831954
79	2	44378	0	0.0447787	0.00566142	0.998998	0.999984	0.000987027	-0.0504401
79	2	60648	0	0.00566142	0.00635221	0.999984	0.99998	-4.14943e-06	0.0120136
79	2	66686	0	0.00635221	0.00102006	0.99998	0.999999	1.96552e-05	-0.00737227
79	2	92431	0	0.00102006	0.0294216	0.999999	0.999567	-0.000432201	-0.0284015
79	2	94845	0	0.0294216	0.0186451	0.999567	0.999826	0.000259027	0.0107764
80	1	23300	0	0.0128307	0.0213872	0.999918	0.999771	-0.000146382	-0.0342178
80	1	27183	0	0.0213872	0.00340766	0.999771	0.999994	0.000222924	0.0179795
80	1	37137	0	0.00340766	0.0210315	0.999994	0.999779	-0.000215334	0.0244392
80	1	37356	0	0.0210315	0.00695625	0.999779	0.999976	0.000196987	-0.0140753
80	1	56168	0	0.00695625	0.00475834	0.999976	0.999989	1.28739e-05	-0.00219791
80	1	58729	0	0.00475834	0.0118412	0.999989	0.99993	-5.8784e-05	-0.0165995
80	1	59337	0	0.0118412	0.0127557	0.99993	0.999919	-1.12466e-05	-0.000914485
80	1	63464	0	0.0127557	0.0124276	0.999919	0.999923	4.13052e-06	0.000328036
80	1	76645	0	0.0124276	0.00286135	0.999923	0.999996	7.31318e-05	0.00956627
80	1	81873	0	0.00286135	0.00822726	0.999996	0.999966	-2.97498e-05	0.0110886
80	1	84312	0	0.00822726	0.00241969	0.999966	0.999997	3.0917e-05	-0.00580757
80	1	93766	0	0.00241969	0.0325231	0.999997	0.999471	-0.000525809	-0.0349427
80	1	97844	0	0.0325231	0.0161755	0.999471	0.999869	0.000398131	0.0163476
80	2	9096	0	0.0186451	0.014465	0.999826	0.999895	6.92054e-05	0.00418018
80	2	32442	0	0.014465	0.0256221	0.999895	0.999672	-0.000223603	-0.0111571
80	2	40798	0	0.0256221	0.018723	0.999672	0.999825	0.000152982	0.0443451
80	2	48877	0	0.018723	0.0113443	0.999825	0.999936	0.000110935	-0.00737866
80	2	61349	0	0.0113443	0.0160753	0.999936	0.999871	-6.4859e-05	0.00473099
80	2	71075	0	0.0160753	0.00203732	0.999871	0.999998	0.000127141	-0.014038
80	2	99571	0	0.00203732	0.00128563	0.999998	0.999999	1.24892e-06	-0.000751693
81	1	9251	0	0.0161755	0.00630933	0.999869	0.99998	0.000110925	0.00986614
81	1	9294	0	0.00630933	0.0132982	0.99998	0.999912	-6.85155e-05	-0.00698892
81	1	15990	0	0.0132982	0.00226354	0.999912	0.999997	8.58635e-05	0.0110347
81	1	27119	0	0.00226354	0.000443945	0.999997	1	2.46326e-06	0.00181959
81	1	32987	0	0.000443945	0.00012249	1	1	9.10419e-08	0.000321456
81	1	35897	0	0.00012249	0.00792015	1	0.999969	-3.13564e-05	-0.00779766
81	1	39034	0	0.00792015	0.0115343	0.999969	0.999933	-3.51554e-05	0.0194545
81	1	39167	0	0.0115343	0.0158579	0.999933	0.999874	-5.92145e-05	0.00432358
81	1	45409	0	0.0158579	0.0397225	0.999874	0.999211	-0.000662983	-0.0555804
81	1	47966	0	0.0397225	0.0240015	0.999211	0.999712	0.000501028	0.015721
81	1	50301	0	0.0240015	0.00197694	0.999712	0.999998	0.000286124	0.0220246
81	1	68252	0	0.00197694	0.00446414	0.999998	0.99999	-8.0101e-06	0.00644108
81	2	14233	0	0.00128563	0.00917651	0.999999	0.999958	-4.12769e-05	0.00789088
81	2	16686	0	0.00917651	0.0103961	0.999958	0.999946	-1.19356e-05	-0.0195727
81	2	21669	0	0.0103961	0.00555344	0.999946	0.999985	3.86203e-05	0.0159496
81	2	24715	0	0.00555344	0.0114298	0.999985	0.999935	-4.98991e-05	-0.0169833
81	2	41554	0	0.0114298	0.0112208	0.999935	0.999937	2.36795e-06	0.0226506
81	2	48464	0	0.0112208	0.0106693	0.999937	0.999943	6.03557e-06	-0.0218901
81	2	48866	0	0.0106693	0.0200876	0.999943	0.999798	-0.000144828	-0.00941828
81	2	54023	0	0.0200876	0.0051752	0.999798	0.999987	0.000188382	0.0149124
81	2	61360	0	0.0051752	0.0197754	0.999987	0.999804	-0.000182124	-0.0146001
81	2	90143	0	0.0197754	0.0124096	0.999804	0.999923	0.00011854	0.00736576
81	2	98517	0	0.0124096	0.00222416	0.999923	0.999998	7.45284e-05	0.0101854
82	1	1913	0	0.00446414	0.00283882	0.99999	0.999996	5.93483e-06	-0.00162532
82	1	5638	0	0.00283882	0.000786801	0.999996	1	3.71994e-06	-0.00205202
82	1	10120	0	0.000786801	0.0350718	1	0.999385	-0.000614516	0.034285
82	1	12063	0	0.0350718	0.0171157	0.999385	0.999854	0.000468651	-0.0179561
82	1	19678	0	0.0171157	0.00435006	0.999854	0.999991	0.000137021	-0.0127656
82	1	27068	0	0.00435006	0.0183088	0.999991	0.999832	-0.000158132	-0.0226589
82	1	29357	0	0.0183088	0.0367225	0.999832	0.999326	-0.000506538	-0.0184137
82	1	32374	0	0.0367225	0.0112082	0.999326	0.999937	0.000611648	0.0255144
82	1	36227	0	0.0112082	0.0061013	0.999937	0.999981	4.41996e-05	0.00510687
82	1	72698	0	0.0061013	0.0314178	0.999981	0.999507	-0.000474815	-0.0253165
82	1	75798	0	0.0314178	0.0211393	0.999507	0.999777	0.000270142	0.0102785
82	1	81347	0	0.0211393	0.00892438	0.999777	0.99996	0.000183629	0.0300637
82	1	95315	0	0.00892438	0.0120348	0.99996	0.999928	-3.2595e-05	-0.0209591
82	1	96885	0	0.0120348	0.0184547	0.999928	0.99983	-9.78662e-05	0.0304895
82	1	98768	0	0.0184547	0.0245922	0.99983	0.999698	-0.00013209	0.00613742
82	2	1568	0	0.00222416	0.00945571	0.999998	0.999955	-4.22309e-05	-0.00723155
82	2	7896	0	0.00945571	0.00780763	0.999955	0.99997	1.42258e-05	0.0172633
82	2	16947	0	0.00780763	0.00246481	0.99997	0.999997	2.74423e-05	-0.0102724
82	2	58927	0	0.00246481	0.00594446	0.999997	0.999982	-1.46305e-05	-0.00347964
82	2	70685	0	0.00594446	0.00443951	0.999982	0.99999	7.81368e-06	0.010384
82	2	75163	0	0.00443951	0.0033316	0.99999	0.999994	4.30485e-06	-0.00110791
82	2	81102	0	0.0033316	0.038152	0.999994	0.999272	-0.000721978	-0.0414836
82	2	82598	0	0.038152	0.00591506	0.999272	0.999983	0.000710547	0.0440671
82	2	89737	0	0.00591506	0.0110913	0.999983	0.999938	-4.40135e-05	0.00517623
83	1	708	0	0.0245922	0.00307541	0.999698	0.999995	0.000297703	-0.0215168
83	1	3182	0	0.00307541	0.0152491	0.999995	0.999884	-0.000111532	-0.0183245
83	1	16479	0	0.0152491	0.0203294	0.999884	0.999793	-9.03701e-05	-0.00508027
83	1	18168	0	0.0203294	0.0507162	0.999793	0.998715	-0.00107884	-0.0303868
83	1	20873	0	0.0507162	0.034423	0.998715	0.999408	0.000693833	0.0851392
83	1	22002	0	0.034423	0.0064742	0.999408	0.999979	0.000571678	-0.0279488
83	1	33640	0	0.0064742	0.010231	0.999979	0.999948	-3.13783e-05	0.00375678
83	1	40536	0	0.010231	0.000914797	0.999948	1	5.19193e-05	-0.00931617
83	1	52069	0	0.000914797	0.0219199	1	0.99976	-0.000239794	0.0210051
83	1	52765	0	0.0219199	0.00135892	0.99976	0.999999	0.000239347	-0.020561
83	1	56949	0	0.00135892	0.00812882	0.999999	0.999967	-3.2115e-05	0.0067699
83	1	98654	0	0.00812882	0.0189564	0.999967	0.99982	-0.000146622	-0.0270852
83	2	1133	0	0.0110913	0.0438921	0.999938	0.999037	-0.000901343	0.0328008
83	2	1616	0	0.0438921	0.0262565	0.999037	0.999655	0.000618747	-0.0176356
83	2	1829	0	0.0262565	0.0252637	0.999655	0.999681	2.55745e-05	-0.0515202
83	2	3160	0	0.0252637	0.0102288	0.999681	0.999948	0.000266849	0.0354926
83	2	4612	0	0.0102288	0.0152491	0.999948	0.999884	-6.39517e-05	0.00502032
83	2	15836	0	0.0152491	0.00191559	0.999884	0.999998	0.00011444	-0.0133336
83	2	17381	0	0.00191559	0.00136916	0.999998	0.999999	8.97438e-07	-0.000546428
83	2	52802	0	0.00136916	0.0010718	0.999999	0.999999	3.62923e-07	-0.00244096
83	2	88932	0	0.0010718	0.00752288	0.999999	0.999972	-2.77221e-05	-0.00645108
84	1	4443	0	0.0189564	0.00702814	0.99982	0.999975	0.000154987	0.0259845
84	1	14546	0	0.00702814	0.0194423	0.999975	0.999811	-0.00016429	-0.0264704
84	1	20199	0	0.0194423	0.0219171	0.999811	0.99976	-5.11787e-05	0.0413594
84	1	26484	0	0.0219171	0.00574877	0.99976	0.999983	0.000223681	-0.0161684
84	1	29130	0	0.00574877	0.00193265	0.999983	0.999998	1.46567e-05	-0.00768142
84	1	86279	0	0.00193265	0.0129717	0.999998	0.999916	-8.22613e-05	0.0149043
84	1	87263	0	0.0129717	0.017776	0.999916	0.999842	-7.38589e-05	0.00480436
84	2	5245	0	0.00752288	0.0117021	0.999972	0.999932	-4.01715e-05	-0.00417919
84	2	5677	0	0.0117021	0.0356525	0.999932	0.999365	-0.00056692	0.0473546
84	2	9260	0	0.0356525	0.020588	0.999365	0.999788	0.000423707	-0.0562405
84	2	9509	0	0.020588	0.00357962	0.999788	0.999994	0.000205547	0.0170084
84	2	11227	0	0.00357962	0.00899257	0.999994	0.99996	-3.40258e-05	0.0125722
84	2	29612	0	0.00899257	0.00296792	0.99996	0.999996	3.60296e-05	-0.0119605
84	2	33389	0	0.00296792	0.00496853	0.999996	0.999988	-7.93884e-06	-0.00200061
84	2	34227	0	0.00496853	0.0154409	0.999988	0.999881	-0.000106862	-0.0104724
84	2	42488	0	0.0154409	0.015053	0.999881	0.999887	5.91435e-06	0.000387902
84	2	68578	0	0.015053	0.0120368	0.999887	0.999928	4.08552e-05	0.00301622
84	2	71366	0	0.0120368	0.00808352	0.999928	0.999967	3.97712e-05	0.0201203
84	2	77763	0	0.00808352	0.0113951	0.999967	0.999935	-3.22517e-05	0.00331155
84	2	82942	0	0.0113951	0.017434	0.999935	0.999848	-8.70444e-05	-0.0288291
84	2	89581	0	0.017434	0.0108818	0.999848	0.999941	9.27698e-05	0.0283158
85	1	4039	0	0.017776	0.0321498	0.999842	0.999483	-0.000358748	-0.0499259
85	1	4771	0	0.0321498	0.0420505	0.999483	0.999116	-0.000367247	-0.00990062
85	1	6359	0	0.0420505	0.0133936	0.999116	0.99991	0.000794742	0.0286569
85	1	18851	0	0.0133936	0.0181406	0.99991	0.999835	-7.48446e-05	-0.00474706
85	1	35993	0	0.0181406	0.0316029	0.999835	0.999501	-0.000334774	0.0497435
85	1	39943	0	0.0316029	0.00273753	0.999501	0.999996	0.000495747	-0.0343404
85	1	54772	0	0.00273753	0.0121814	0.999996	0.999926	-7.04439e-05	-0.00944388
85	1	64484	0	0.0121814	0.0059322	0.999926	0.999982	5.65995e-05	0.0181136
85	1	68472	0	0.0059322	0.00330039	0.999982	0.999995	1.21493e-05	-0.00263181
85	1	69191	0	0.00330039	0.0218953	0.999995	0.99976	-0.000234228	0.0185949
85	1	80800	0	0.0218953	0.0389014	0.99976	0.999244	-0.000516825	0.0170061
85	1	85824	0	0.0389014	0.0054309	0.999244	0.999985	0.000742188	-0.0334705
85	1	89982	0	0.0054309	0.0146594	0.999985	0.999893	-9.26973e-05	0.0092285
85	2	6431	0	0.0108818	0.0288035	0.999941	0.999585	-0.000355552	0.0179218
85	2	12028	0	0.0288035	0.0234813	0.999585	0.999724	0.000139147	-0.0522848
85	2	16998	0	0.0234813	0.0193093	0.999724	0.999814	8.92643e-05	0.00417197
85	2	31288	0	0.0193093	0.016932	0.999814	0.999857	4.30782e-05	0.00237725
85	2	33521	0	0.016932	0.0228565	0.999857	0.999739	-0.000117856	-0.00592446
85	2	36082	0	0.0228565	0.000916981	0.999739	1	0.000260823	0.0237735
85	2	66651	0	0.000916981	0.0114771	1	0.999934	-6.54392e-05	0.0105601
85	2	93526	0	0.0114771	0.0184393	0.999934	0.99983	-0.000104136	-0.0299164
85	2	96501	0	0.0184393	0.0304131	0.99983	0.999538	-0.000292431	-0.0119738
86	1	12617	0	0.0146594	0.00300915	0.999893	0.999995	0.000102927	-0.0176685
86	1	79143	0	0.00300915	0.0139933	0.999995	0.999902	-9.33742e-05	-0.0109841
86	1	80898	0	0.0139933	0.00969112	0.999902	0.999953	5.09485e-05	0.00430217
86	1	92604	0	0.00969112	0.0102786	0.999953	0.999947	-5.86623e-06	-0.000587513
86	1	97731	0	0.0102786	0.00169206	0.999947	0.999999	5.1395e-05	0.00858657
86	2	7870	0	0.0304131	0.03534	0.999538	0.999376	-0.000161966	-0.00492691
86	2	10644	0	0.03534	0.010951	0.999376	0.99994	0.000564654	0.024389
86	2	12515	0	0.010951	0.0108498	0.99994	0.999941	1.1034e-06	0.000101226
86	2	21719	0	0.0108498	0.0305245	0.999941	0.999534	-0.000406932	-0.0196748
86	2	24709	0	0.0305245	8.03581e-05	0.999534	1	0.000465979	0.0306049
86	2	29212	0	8.03581e-05	0.0224344	1	0.999748	-0.000251617	-0.0225148
86	2	41221	0	0.0224344	0.000616302	0.999748	1	0.000251494	0.0218181
86	2	55307	0	0.000616302	0.0160875	1	0.999871	-0.000129206	-0.0154712
86	2	61253	0	0.0160875	0.00212324	0.999871	0.999998	0.000127158	0.0182108
86	2	63287	0	0.00212324	0.0109349	0.999998	0.99994	-5.75303e-05	-0.0130581
86	2	91738	0	0.0109349	0.00460079	0.99994	0.999989	4.92036e-05	0.00633411
87	1	19686	0	0.00169206	0.0118002	0.999999	0.99993	-6.81887e-05	0.0134923
87	1	20322	0	0.0118002	0.0105138	0.99993	0.999945	1.43528e-05	-0.022314
87	1	24442	0	0.0105138	0.00212581	0.999945	0.999998	5.30117e-05	0.00838798
87	1	29039	0	0.00212581	0.00727697	0.999998	0.999974	-2.42173e-05	-0.00515116
87	1	42810	0	0.00727697	0.0227957	0.999974	0.99974	-0.000233317	0.0300727
87	1	44023	0	0.0227957	0.0125626	0.99974	0.999921	0.000180928	-0.0353583
87	1	86718	0	0.0125626	0.0126085	0.999921	0.999921	-5.76864e-07	-4.58354e-05
87	1	89158	0	0.0126085	0.00631212	0.999921	0.99998	5.95673e-05	0.0189206
87	2	5557	0	0.00460079	0.000305824	0.999989	1	1.05369e-05	0.00429496
87	2	93605	0	0.000305824	0.0331976	1	0.999449	-0.00055084	-0.0328917
88	1	11698	0	0.00631212	0.000840767	0.99998	1	1.95682e-05	-0.00547135
88	1	15624	0	0.000840767	0.0093683	1	0.999956	-4.35282e-05	-0.0102091
88	1	17931	0	0.0093683	0.0103491	0.999956	0.999946	-9.66936e-06	0.0197174
88	1	45730	0	0.0103491	4.86485e-05	0.999946	1	5.35522e-05	-0.0103978
88	1	46368	0	4.86485e-05	0.0203344	1	0.999793	-0.000206722	0.0203831
88	1	52710	0	0.0203344	0.0187991	0.999793	0.999823	3.0042e-05	-0.00153533
88	1	64115	0	0.0187991	0.0231999	0.999823	0.999731	-9.24109e-05	-0.041999
88	1	73895	0	0.0231999	0.00264709	0.999731	0.999996	0.00026565	0.025847
88	1	75931	0	0.00264709	0.0365002	0.999996	0.999334	-0.000662411	0.0338532
88	1	81459	0	0.0365002	0.0262986	0.999334	0.999654	0.000320378	-0.0102017
88	1	82590	0	0.0262986	0.0249978	0.999654	0.999688	3.33622e-05	-0.00130074
88	2	321	0	0.0331976	0.0249078	0.999449	0.99969	0.000240868	0.00828974
88	2	6492	0	0.0249078	0.024979	0.99969	0.999688	-1.77671e-06	-7.12297e-05
88	2	11126	0	0.024979	0.00434828	0.999688	0.999991	0.000302568	0.0293273
88	2	32262	0	0.00434828	0.0194146	0.999991	0.999812	-0.000178993	0.0150663
88	2	35925	0	0.0194146	0.00106873	0.999812	0.999999	0.000187909	-0.0204833
88	2	50100	0	0.00106873	0.00925281	0.999999	0.999957	-4.22352e-05	-0.00818407
88	2	57634	0	0.00925281	0.014215	0.999957	0.999899	-5.82238e-05	-0.00496217
88	2	58314	0	0.014215	0.0108356	0.999899	0.999941	4.23289e-05	0.0250505
88	2	81416	0	0.0108356	0.011367	0.999941	0.999935	-5.90018e-06	-0.0222026
88	2	98738	0	0.011367	0.0148487	0.999935	0.99989	-4.56359e-05	0.0262157
89	1	10055	0	0.0249978	0.0372086	0.999688	0.999308	-0.000379722	0.0122108
89	1	16113	0	0.0372086	0.0328586	0.999308	0.99946	0.000152409	-0.00435003
89	1	24073	0	0.0328586	0.00320575	0.99946	0.999995	0.000534847	-0.0296528
89	1	24174	0	0.00320575	0.00614552	0.999995	0.999981	-1.37452e-05	0.00293977
89	1	26653	0	0.00614552	0.023155	0.999981	0.999732	-0.000249163	0.0170095
89	1	31104	0	0.023155	0.0304988	0.999732	0.999535	-0.000196992	0.00734379
89	1	34573	0	0.0304988	0.0137483	0.999535	0.999905	0.00037065	-0.0167506
89	1	39921	0	0.0137483	0.0067592	0.999905	0.999977	7.16665e-05	-0.00698906
89	1	42206	0	0.0067592	0.0141087	0.999977	0.9999	-7.66815e-05	0.00734951
89	1	42969	0	0.0141087	0.02685	0.9999	0.99964	-0.000260899	0.0127413
89	1	47114	0	0.02685	0.0279323	0.99964	0.99961	-2.96456e-05	-0.0547823
89	1	48614	0	0.0279323	0.0339628	0.99961	0.999423	-0.000186611	0.0618951
89	1	51230	0	0.0339628	0.0139784	0.999423	0.999902	0.000479153	-0.0199844
89	1	61856	0	0.0139784	0.0235444	0.999902	0.999723	-0.000179455	0.009566
89	1	62345	0	0.0235444	0.0328666	0.999723	0.99946	-0.000262902	0.00932219
89	1	70362	0	0.0328666	0.00749115	0.99946	0.999972	0.000512178	-0.0253754
89	1	73564	0	0.00749115	0.0389782	0.999972	0.999241	-0.000731324	-0.0464694
89	1	75120	0	0.0389782	0.0331807	0.999241	0.99945	0.000209193	0.0057975
89	1	77695	0	0.0331807	0.00584251	0.99945	0.999983	0.000533555	0.0273382
89	2	11	0	0.0148487	0.0106494	0.99989	0.999943	5.3538e-05	-0.0254981
89	2	2152	0	0.0106494	0.0253978	0.999943	0.999678	-0.000265785	-0.0147484
89	2	2540	0	0.0253978	0.00930247	0.999678	0.999957	0.000279296	0.0160954
89	2	16807	0	0.00930247	0.00802454	0.999957	0.999968	1.10714e-05	0.017327
