cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1
26	2	70422	0	0.0210873	0.0169822	0.999778	0.999856	7.81426e-05	-0.00733967	0.00582992
26	2	92749	0	0.0169822	0.0161382	0.999856	0.99987	1.3977e-05	0.00609069	-0.000823142
27	1	2655	0	0.0151239	0.010086	0.999886	0.999949	6.35047e-05	0.00407648	0.0033111
27	1	3476	0	0.010086	0.00553778	0.999949	0.999985	3.55305e-05	0.0106218	0.00953589
27	1	11445	0	0.00553778	0.0178314	0.999985	0.999841	-0.000143636	0.00928482	-0.0108781
27	1	20918	0	0.0178314	0.0236791	0.999841	0.99972	-0.000121362	-0.00474352	-0.0114457
27	1	41204	0	0.0236791	0.0210831	0.99972	0.999778	5.81033e-05	-0.000585174	0.0026001
27	1	51067	0	0.0210831	0.0213438	0.999778	0.999772	-5.53102e-06	-0.0125017	-0.0022624
27	1	60355	0	0.0213438	0.0212296	0.999772	0.999775	2.43157e-06	-0.00783666	0.00291076
27	1	79075	0	0.0212296	0.0181036	0.999775	0.999836	6.14786e-05	0.0071149	0.000509419
27	1	97203	0	0.0181036	0.00499005	0.999836	0.999988	0.000151432	0.00335632	0.0127303
27	2	1379	0	0.0161382	0.0214967	0.99987	0.999769	-0.000100828	0.00165596	-0.00541456
27	2	7477	0	0.0214967	0.0165245	0.999769	0.999863	9.45281e-05	0.00861224	0.00757249
27	2	9268	0	0.0165245	0.00982158	0.999863	0.999952	8.8302e-05	-0.0045443	0.0227246
27	2	18335	0	0.00982158	0.0231481	0.999952	0.999732	-0.000219661	0.0182337	-0.00375286
27	2	20549	0	0.0231481	0.00905026	0.999732	0.999959	0.000226989	-0.0141114	-0.0082133
27	2	27415	0	0.00905026	0.0170734	0.999959	0.999854	-0.000104792	-0.0106119	-0.0137759
27	2	52196	0	0.0170734	0.0146041	0.999854	0.999893	3.91122e-05	-0.00796882	0.00639273
27	2	69607	0	0.0146041	0.0146417	0.999893	0.999893	-5.49797e-07	-2.75664e-05	-2.56591e-05
27	2	71122	0	0.0146417	0.011155	0.999893	0.999938	4.49729e-05	-1.90956e-05	0.015204
27	2	74168	0	0.011155	0.00601016	0.999938	0.999982	4.41573e-05	0.00419518	-0.00545837
28	1	3327	0	0.00499005	0.0225798	0.999988	0.999745	-0.000242443	0.0172048	-0.0101566
28	1	3960	0	0.0225798	0.0338997	0.999745	0.999426	-0.000319621	0.0169548	0.0186288
28	1	15457	0	0.0338997	0.035047	0.999426	0.999386	-3.95493e-05	0.0011952	-0.000446679
28	1	21088	0	0.035047	0.0343682	0.999386	0.99941	2.3559e-05	-0.00151991	-0.0111814
28	1	48684	0	0.0343682	0.0406612	0.99941	0.999174	-0.00023605	-0.0509516	0.0448012
28	1	49811	0	0.0406612	0.047524	0.999174	0.998871	-0.000302553	0.00788171	0.00985356
28	1	51401	0	0.047524	0.0394101	0.998871	0.999224	0.000352746	-0.0275072	-0.0595878
28	1	52751	0	0.0394101	0.0181428	0.999224	0.999835	0.000612187	0.0264684	-0.00158125
28	1	68332	0	0.0181428	0.0187838	0.999835	0.999824	-1.18356e-05	0.00494359	0.0325158
28	1	72543	0	0.0187838	0.00621308	0.999824	0.999981	0.000157127	0.0101815	-0.0222517
28	1	77105	0	0.00621308	0.0038067	0.999981	0.999993	1.20558e-05	-0.00269869	0.00777687
28	1	84315	0	0.0038067	0.0137657	0.999993	0.999905	-8.74981e-05	-0.00982463	0.00772034
28	2	2794	0	0.00601016	0.00786595	0.999982	0.999969	-1.28755e-05	-0.00170446	-0.000972051
28	2	19359	0	0.00786595	0.0531421	0.999969	0.998589	-0.00138015	0.0143791	-0.0509162
28	2	22830	0	0.0531421	0.027408	0.998589	0.999624	0.00103698	-0.0115243	0.0257314
28	2	24152	0	0.027408	0.0223851	0.999624	0.999749	0.000125061	-0.000300124	0.00518821
28	2	25326	0	0.0223851	0.0258799	0.999749	0.999665	-8.43358e-05	0.0133578	0.0463238
28	2	74478	0	0.0258799	0.0251948	0.999665	0.999683	1.74975e-05	0.014805	-0.0143787
28	2	85184	0	0.0251948	0.0312607	0.999683	0.999512	-0.000171214	0.00368477	0.00603541
28	2	90837	0	0.0312607	0.0225811	0.999512	0.999745	0.000233691	-0.00636899	-0.00645186
28	2	96512	0	0.0225811	0.0165615	0.999745	0.999863	0.000117818	-0.0197951	-0.0262841
28	2	99178	0	0.0165615	0.0123333	0.999863	0.999924	6.10882e-05	0.0074059	0.00715327
29	1	10177	0	0.0137657	0.0188463	0.999905	0.999822	-8.28416e-05	0.00845534	0.00772257
29	1	10250	0	0.0188463	0.0205556	0.999822	0.999789	-3.36744e-05	8.05312e-05	-0.0393946
29	1	16104	0	0.0205556	0.011039	0.999789	0.999939	0.000150349	-0.0066852	0.0114607
29	1	35341	0	0.011039	0.0113906	0.999939	0.999935	-3.943e-06	0.00224158	-0.00156663
29	1	59148	0	0.0113906	0.0152478	0.999935	0.999884	-5.13731e-05	-0.0102562	0.00530428
29	1	64804	0	0.0152478	0.0150229	0.999884	0.999887	3.4038e-06	2.14455e-05	0.010092
29	1	67953	0	0.0150229	0.00975478	0.999887	0.999952	6.52677e-05	0.00998409	0.00403068
29	1	72793	0	0.00975478	0.0145741	0.999952	0.999894	-5.86229e-05	0.00606994	-0.0232325
29	1	73205	0	0.0145741	0.019858	0.999894	0.999803	-9.09626e-05	0.00420663	-0.00446553
29	1	82941	0	0.019858	0.0230712	0.999803	0.999734	-6.89684e-05	-0.00204386	-0.00380034
29	1	92727	0	0.0230712	0.00971796	0.999734	0.999953	0.000218945	0.00508035	0.0191659
29	1	93068	0	0.00971796	0.0100196	0.999953	0.99995	-2.97711e-06	-0.00212236	-0.0036844
29	2	19512	0	0.0123333	0.0242224	0.999924	0.999707	-0.000217283	-0.0155628	-0.0136091
29	2	27072	0	0.0242224	0.0242433	0.999707	0.999706	-5.06369e-07	0.0313846	0.0184362
29	2	55749	0	0.0242433	0.0126936	0.999706	0.999919	0.000213327	-0.0349835	-0.00144947
29	2	63452	0	0.0126936	0.0525331	0.999919	0.998621	-0.00129846	0.0595958	0.0263958
29	2	64039	0	0.0525331	0.0555452	0.998621	0.998459	-0.000162757	0.00433717	-0.00300107
29	2	70441	0	0.0555452	0.0273873	0.998459	0.999625	0.00116828	-0.0740154	-0.000106289
29	2	78753	0	0.0273873	0.0160986	0.999625	0.99987	0.00024548	0.0230944	-0.0332615
30	1	17473	0	0.0100196	0.0240834	0.99995	0.99971	-0.00023978	0.0171344	0.00604501
30	1	29001	0	0.0240834	0.0264445	0.99971	0.99965	-5.96483e-05	0.000457877	0.0111272
30	1	76852	0	0.0264445	0.0164944	0.99965	0.999864	0.000213645	-0.0305674	0.0054172
30	1	82075	0	0.0164944	0.0157066	0.999864	0.999877	1.26838e-05	-0.00903361	-0.0197008
30	1	85528	0	0.0157066	0.0134783	0.999877	0.999909	3.25166e-05	0.00566618	0.0139949
30	1	91382	0	0.0134783	0.0164156	0.999909	0.999865	-4.39029e-05	0.00115381	0.00454396
30	1	97405	0	0.0164156	0.00396459	0.999865	0.999992	0.000126885	0.00977605	-0.0105131
30	1	98128	0	0.00396459	0.00921046	0.999992	0.999958	-3.45567e-05	0.00274347	-0.0118387
30	2	3078	0	0.0160986	0.0330259	0.99987	0.999455	-0.000415685	0.0293654	0.0268156
30	2	3872	0	0.0330259	0.0309147	0.999455	0.999522	6.74962e-05	-0.024509	-0.0410036
30	2	25759	0	0.0309147	0.0136308	0.999522	0.999907	0.000385035	-0.0203203	0.0298561
30	2	36635	0	0.0136308	0.0160246	0.999907	0.999872	-3.54942e-05	-0.00177279	-0.00410599
30	2	48395	0	0.0160246	0.0113239	0.999872	0.999936	6.42815e-05	0.00511034	-0.000297113
30	2	53497	0	0.0113239	0.0192402	0.999936	0.999815	-0.00012097	-0.000919153	0.0203667
30	2	69084	0	0.0192402	0.0182881	0.999815	0.999833	1.78647e-05	0.000940239	-0.000504875
30	2	85836	0	0.0182881	0.0180925	0.999833	0.999836	3.55803e-06	-0.000145812	-0.000338538
31	1	6069	0	0.00921046	0.0178801	0.999958	0.99984	-0.000117425	-0.0203314	0.000356333
31	1	20761	0	0.0178801	0.0123787	0.99984	0.999923	8.32357e-05	0.00389723	0.00563083
31	1	27801	0	0.0123787	0.0128212	0.999923	0.999918	-5.57544e-06	-0.000511522	0.000396799
31	1	31475	0	0.0128212	0.0203997	0.999918	0.999792	-0.000125874	-0.000491656	0.0173513
31	1	49439	0	0.0203997	0.0245017	0.999792	0.9997	-9.20897e-05	-0.0110148	-0.0193818
31	1	49865	0	0.0245017	0.0149856	0.9997	0.999888	0.0001879	0.0294689	0.0178477
31	1	55391	0	0.0149856	0.0150201	0.999888	0.999887	-5.16424e-07	-0.000178663	0.000102365
31	1	65654	0	0.0150201	0.0234735	0.999887	0.999725	-0.000162689	0.0120631	0.0018945
31	1	80847	0	0.0234735	0.0281751	0.999725	0.999603	-0.000121408	-0.0324766	-0.0396689
31	1	96872	0	0.0281751	0.00878444	0.999603	0.999961	0.000358399	0.00654213	0.0237645
31	2	40626	0	0.0180925	0.0212106	0.999836	0.999775	-6.12739e-05	-0.00594979	-0.00129985
31	2	51872	0	0.0212106	0.0177345	0.999775	0.999843	6.7691e-05	0.00471992	-0.000118423
31	2	52329	0	0.0177345	0.0176052	0.999843	0.999845	2.28534e-06	-0.0020371	-0.00229632
31	2	57460	0	0.0176052	0.00694062	0.999845	0.999976	0.000130894	0.0190805	-0.0154412
31	2	65470	0	0.00694062	0.00346727	0.999976	0.999994	1.80753e-05	-0.00216549	0.00561139
31	2	67919	0	0.00346727	0.00988009	0.999994	0.999951	-4.27962e-05	0.00296576	-0.00894323
31	2	84494	0	0.00988009	0.00898085	0.999951	0.99996	8.48025e-06	-0.0097798	-0.00054359
32	1	6790	0	0.00878444	0.0208453	0.999961	0.999783	-0.000178664	-0.00225843	-0.0178027
32	1	23289	0	0.0208453	0.0185158	0.999783	0.999829	4.58463e-05	0.00381578	0.034728
32	1	54093	0	0.0185158	0.0033424	0.999829	0.999994	0.000165845	0.00390457	-0.0166757
32	1	94095	0	0.0033424	0.00579921	0.999994	0.999983	-1.12295e-05	0.00236735	-0.00609193
32	1	94165	0	0.00579921	0.0147698	0.999983	0.999891	-9.22538e-05	-0.0129559	0.0106854
32	1	97284	0	0.0147698	0.0289998	0.999891	0.99958	-0.000311371	0.014292	0.024032
32	2	18419	0	0.00898085	0.02548	0.99996	0.999675	-0.000284247	-0.0190527	0.0199405
32	2	22039	0	0.02548	0.0134029	0.999675	0.99991	0.000234823	0.00930753	-0.0131442
32	2	25782	0	0.0134029	0.0152652	0.99991	0.999883	-2.66935e-05	-0.00193416	0.00102276
32	2	42763	0	0.0152652	0.0320272	0.999883	0.999487	-0.000396279	-0.0141549	0.0130877
32	2	52838	0	0.0320272	0.0246496	0.999487	0.999696	0.000209091	0.0107869	0.00347346
32	2	58909	0	0.0246496	0.0173841	0.999696	0.999849	0.000152709	0.00555934	-0.00467933
32	2	99248	0	0.0173841	0.0242887	0.999849	0.999705	-0.000143856	0.0234912	-0.033403
33	1	7290	0	0.0289998	0.0471722	0.99958	0.998888	-0.000691876	0.0184899	-0.0722301
33	1	7439	0	0.0471722	0.0203671	0.998888	0.999793	0.00090561	-0.0325301	0.0281244
33	1	9311	0	0.0203671	0.016098	0.999793	0.99987	7.78387e-05	-0.000482087	0.00741477
33	1	9410	0	0.016098	0.0358541	0.99987	0.999357	-0.000513054	0.0453203	0.025395
33	1	10123	0	0.0358541	0.0276562	0.999357	0.999618	0.000260359	-0.00441856	-0.0107225
33	1	14567	0	0.0276562	0.0210717	0.999618	0.999778	0.000160439	-0.0143446	0.0100459
33	1	32684	0	0.0210717	0.0193941	0.999778	0.999812	3.39434e-05	0.0069337	-0.0183267
33	1	33318	0	0.0193941	0.0226545	0.999812	0.999743	-6.8546e-05	-0.030364	0.021099
33	1	34275	0	0.0226545	0.0297928	0.999743	0.999556	-0.000187175	0.016955	0.00939724
33	1	34757	0	0.0297928	0.0204932	0.999556	0.99979	0.000233847	-0.00379684	-0.00881366
33	1	35208	0	0.0204932	0.0263965	0.99979	0.999652	-0.000138392	-0.0237423	-0.0355568
33	1	35344	0	0.0263965	0.0310636	0.999652	0.999518	-0.000134078	0.0329822	-0.0137262
33	1	38147	0	0.0310636	0.0323326	0.999518	0.999477	-4.02219e-05	0.00362087	0.000262569
33	1	43482	0	0.0323326	0.0386666	0.999477	0.999253	-0.00022483	-0.00214786	-0.00782656
33	1	58054	0	0.0386666	0.0270481	0.999253	0.999634	0.000381827	-0.0321091	0.0554655
33	1	72952	0	0.0270481	0.0320494	0.999634	0.999487	-0.000147771	0.0196168	-0.0510465
33	1	74592	0	0.0320494	0.0341312	0.999487	0.999418	-6.88864e-05	-0.00500573	-0.00176698
33	1	79249	0	0.0341312	0.0364231	0.999418	0.999337	-8.08483e-05	0.00825891	-0.00242866
33	1	81577	0	0.0364231	0.0370878	0.999337	0.999312	-2.44317e-05	-0.0236837	0.00505177
33	1	83123	0	0.0370878	0.0289867	0.999312	0.99958	0.000267674	-0.00715329	0.0212224
33	2	3201	0	0.0242887	0.0273567	0.999705	0.999626	-7.92202e-05	0.0102106	0.0039764
33	2	6446	0	0.0273567	0.0122319	0.999626	0.999925	0.000299429	-0.00932683	0.0132957
33	2	20418	0	0.0122319	0.0143324	0.999925	0.999897	-2.78986e-05	0.000993182	-0.00269071
33	2	35564	0	0.0143324	0.0144526	0.999897	0.999896	-1.73007e-06	0.000305656	0.000287834
33	2	47190	0	0.0144526	0.0342484	0.999896	0.999414	-0.000481921	-0.0400315	-0.0134435
33	2	64878	0	0.0342484	0.0297833	0.999414	0.999557	0.000142963	-0.000224586	0.00944483
33	2	69763	0	0.0297833	0.0126615	0.999557	0.99992	0.000363433	0.0398432	0.0144809
33	2	87880	0	0.0126615	0.0254278	0.99992	0.999677	-0.000243102	-0.00265627	-0.0269848
34	1	9713	0	0.0289867	0.0354853	0.99958	0.999371	-0.000209466	-0.00385566	-0.00716587
34	1	9926	0	0.0354853	0.0204378	0.999371	0.999791	0.000420841	0.0385234	-0.00189725
34	1	10087	0	0.0204378	0.0338351	0.999791	0.999428	-0.000363491	-0.0185954	-0.0129146
34	1	24078	0	0.0338351	0.0264564	0.999428	0.99965	0.000222461	0.0152371	0.00580824
34	1	26753	0	0.0264564	0.0251342	0.99965	0.999684	3.41069e-05	-0.0281473	0.0188569
34	1	43088	0	0.0251342	0.0253992	0.999684	0.999677	-6.69371e-06	0.00801346	0.0269724
34	1	54265	0	0.0253992	0.0252146	0.999677	0.999682	4.67037e-06	-0.000747138	-0.000879724
34	1	57532	0	0.0252146	0.0125188	0.999682	0.999922	0.000239557	0.00643673	-0.0258489
34	1	69767	0	0.0125188	0.0170745	0.999922	0.999854	-6.74066e-05	-0.00482327	-0.00078592
34	1	76006	0	0.0170745	0.0204178	0.999854	0.999792	-6.2672e-05	-0.00220795	-0.00288453
34	1	99538	0	0.0204178	0.0190958	0.999792	0.999818	2.61179e-05	0.00798157	-0.00591228
34	2	2962	0	0.0254278	0.0195203	0.999677	0.999809	0.000132776	-0.00961796	0.0040517
34	2	29573	0	0.0195203	0.0304273	0.999809	0.999537	-0.000272353	0.00366124	-0.0106959
34	2	30493	0	0.0304273	0.0409387	0.999537	0.999162	-0.00037501	-0.02811	-0.00255981
34	2	33398	0	0.0409387	0.0182847	0.999162	0.999833	0.000671051	0.00758039	0.0259176
34	2	41223	0	0.0182847	0.0166497	0.999833	0.999861	2.85594e-05	0.00211081	0.0144092
34	2	45320	0	0.0166497	0.0172651	0.999861	0.999851	-1.04354e-05	0.0245615	0.00671627
34	2	47619	0	0.0172651	0.0182097	0.999851	0.999834	-1.67543e-05	-2.52833e-05	0.00114555
34	2	47655	0	0.0182097	0.0101326	0.999834	0.999949	0.000114467	-0.00988902	-0.00528197
34	2	47765	0	0.0101326	0.0167758	0.999949	0.999859	-8.93744e-05	0.00873604	0.004306
34	2	70537	0	0.0167758	0.0211905	0.999859	0.999776	-8.38022e-05	0.0105512	-0.00524988
34	2	85787	0	0.0211905	0.0161187	0.999776	0.99987	9.4617e-05	-0.00335617	-0.0126635
35	1	12491	0	0.0190958	0.00954488	0.999818	0.999954	0.000136782	0.0145457	0.00857929
35	1	23142	0	0.00954488	0.0240989	0.999954	0.99971	-0.000244796	0.00964718	-0.0109857
35	1	35472	0	0.0240989	0.0347367	0.99971	0.999397	-0.00031289	0.0115545	-0.00361418
35	1	43467	0	0.0347367	0.0166784	0.999397	0.999861	0.000464341	-0.0124014	0.0317931
35	1	47277	0	0.0166784	0.0142332	0.999861	0.999899	3.77936e-05	-0.00629233	0.00284989
35	1	58174	0	0.0142332	0.0335341	0.999899	0.999438	-0.000460869	-0.00896936	-0.0455102
35	1	77491	0	0.0335341	0.0265712	0.999438	0.999647	0.000209273	-0.000977233	0.00703626
35	1	90078	0	0.0265712	0.0274154	0.999647	0.999624	-2.27869e-05	-0.000461833	-0.000804498
35	2	17958	0	0.0161187	0.0204476	0.99987	0.999791	-7.91413e-05	-0.0266749	-0.013801
35	2	19475	0	0.0204476	0.00606794	0.999791	0.999982	0.000190659	0.00874998	0.0116169
35	2	40379	0	0.00606794	0.0062311	0.999982	0.999981	-1.00338e-06	-0.00389167	0.0042846
35	2	43849	0	0.0062311	0.0103287	0.999981	0.999947	-3.39272e-05	0.0128013	0.00921634
35	2	64889	0	0.0103287	0.0104527	0.999947	0.999945	-1.28877e-06	-0.00108646	0.000961871
35	2	71143	0	0.0104527	0.0180802	0.999945	0.999837	-0.00010881	-0.0102035	0.00869196
35	2	71200	0	0.0180802	0.0183007	0.999837	0.999833	-4.01208e-06	-0.0108695	-0.0076624
35	2	83750	0	0.0183007	0.0152129	0.999833	0.999884	5.17439e-05	0.00502461	-0.0209243
35	2	94717	0	0.0152129	0.0171905	0.999884	0.999852	-3.20403e-05	-0.00100117	-0.00176348
35	2	99994	0	0.0171905	0.0144441	0.999852	0.999896	4.34408e-05	0.0122473	-0.00156391
36	1	3422	0	0.0274154	0.0159683	0.999624	0.999873	0.000248339	-0.00275628	0.0122903
36	1	11217	0	0.0159683	0.00947496	0.999873	0.999955	8.261e-05	0.00561382	0.0244605
36	1	30964	0	0.00947496	0.00945062	0.999955	0.999955	2.304e-07	0.000265931	-3.0899e-05
36	1	84078	0	0.00945062	0.0225495	0.999955	0.999746	-0.000209562	0.0151679	0.00690244
36	1	92896	0	0.0225495	0.0133884	0.999746	0.99991	0.000164629	-0.00575744	-0.00719841
36	1	97398	0	0.0133884	0.0273752	0.99991	0.999625	-0.000285035	-0.0050874	0.0178231
36	2	15913	0	0.0144441	0.0260585	0.999896	0.999661	-0.00023518	-0.00189886	-0.0116169
36	2	28890	0	0.0260585	0.00988042	0.999661	0.999951	0.000290755	-0.00556878	0.0187133
36	2	33498	0	0.00988042	0.0148115	0.999951	0.99989	-6.0877e-05	0.00459947	-0.00734781
36	2	35601	0	0.0148115	0.00711354	0.99989	0.999975	8.43926e-05	0.00598427	0.00875613
36	2	56161	0	0.00711354	0.0062696	0.999975	0.99998	5.64731e-06	-0.00282231	-0.000251916
36	2	69611	0	0.0062696	0.0210201	0.99998	0.999779	-0.000201247	-0.01916	0.0169712
36	2	94471	0	0.0210201	0.00973392	0.999779	0.999953	0.000173562	0.0142306	-0.00184268
37	1	7758	0	0.0273752	0.0344558	0.999625	0.999407	-0.000218877	0.0296049	-0.0236313
37	1	14974	0	0.0344558	0.0478797	0.999407	0.998854	-0.00055248	0.00500804	0.0240074
37	1	15202	0	0.0478797	0.013273	0.998854	0.999912	0.00105871	-0.0343918	-0.0150153
37	1	16060	0	0.013273	0.0125741	0.999912	0.999921	9.03241e-06	-0.000958922	-0.000394246
37	1	22053	0	0.0125741	0.0138544	0.999921	0.999904	-1.6918e-05	-0.0164479	-0.0179182
37	1	30729	0	0.0138544	0.0116007	0.999904	0.999933	2.86844e-05	0.00188212	0.0013009
37	1	38646	0	0.0116007	0.0157818	0.999933	0.999875	-5.72425e-05	0.0251267	-0.00152246
37	1	49297	0	0.0157818	0.0157862	0.999875	0.999875	-6.97763e-08	-0.000468273	-0.00100738
37	1	53142	0	0.0157862	0.016858	0.999875	0.999858	-1.74931e-05	0.00227794	0.00299104
37	1	63029	0	0.016858	0.0316944	0.999858	0.999498	-0.000360107	-0.0453231	0.0170034
37	1	74630	0	0.0316944	0.0215546	0.999498	0.999768	0.000270004	0.0502153	-0.00896664
37	1	84876	0	0.0215546	0.0142593	0.999768	0.999898	0.000130645	-0.00900894	0.00355564
37	1	86067	0	0.0142593	0.033701	0.999898	0.999432	-0.000466105	0.01498	0.0125448
37	1	87703	0	0.033701	0.0335087	0.999432	0.999439	6.46066e-06	-0.00898551	0.00821738
37	1	92905	0	0.0335087	0.00810146	0.999439	0.999967	0.000528739	-0.0220065	-0.0352869
37	1	99103	0	0.00810146	0.00915729	0.999967	0.999958	-9.11114e-06	0.00105011	-0.00158123
37	2	2608	0	0.00973392	0.00616398	0.999953	0.999981	2.83777e-05	7.04076e-05	-0.00405403
37	2	37376	0	0.00616398	0.0114251	0.999981	0.999935	-4.62683e-05	0.0120359	-0.0127524
37	2	39916	0	0.0114251	0.00825477	0.999935	0.999966	3.11966e-05	-0.00905863	-0.000375394
37	2	40702	0	0.00825477	0.0189983	0.999966	0.99982	-0.000146386	-0.0122128	0.0221068
37	2	40750	0	0.0189983	0.0397823	0.99982	0.999209	-0.000610662	0.0516199	-0.00448106
37	2	43179	0	0.0397823	0.0182209	0.999209	0.999834	0.000625511	-0.0509832	-0.0228219
37	2	45846	0	0.0182209	0.0167923	0.999834	0.999859	2.50102e-05	0.00051009	0.00148754
37	2	46769	0	0.0167923	0.0206091	0.999859	0.999788	-7.13735e-05	-0.00781541	0.00566493
37	2	49222	0	0.0206091	0.01974	0.999788	0.999805	1.75324e-05	0.00747514	-0.0092868
37	2	73465	0	0.01974	0.0159652	0.999805	0.999873	6.73923e-05	-0.00298533	0.0206048
37	2	74592	0	0.0159652	0.00783868	0.999873	0.999969	9.67265e-05	0.00743158	-0.00645399
38	1	3014	0	0.00915729	0.0166409	0.999958	0.999862	-9.65272e-05	0.0181465	0.00240117
38	1	8851	0	0.0166409	0.0124186	0.999862	0.999923	6.13506e-05	-0.00298938	0.00565286
38	1	19478	0	0.0124186	0.0105891	0.999923	0.999944	2.10469e-05	-0.0185089	-0.00797099
38	1	25825	0	0.0105891	0.0166822	0.999944	0.999861	-8.30804e-05	-0.00645948	-0.00232035
38	1	28098	0	0.0166822	0.0334924	0.999861	0.999439	-0.000421634	-0.0208019	0.00811121
38	1	38278	0	0.0334924	0.015688	0.999439	0.999877	0.00043791	0.0490217	0.00392907
38	1	39327	0	0.015688	0.0176543	0.999877	0.999844	-3.27806e-05	-0.0203166	-0.0180974
38	1	51842	0	0.0176543	0.0151491	0.999844	0.999885	4.10911e-05	-0.000524241	0.00279426
38	1	57288	0	0.0151491	0.0196727	0.999885	0.999807	-7.87578e-05	-0.00203404	-0.00406606
38	1	59136	0	0.0196727	0.0353822	0.999807	0.999374	-0.00043235	0.029341	-0.00931871
38	1	67346	0	0.0353822	0.0295608	0.999374	0.999563	0.00018905	0.00509631	0.0160742
38	1	71052	0	0.0295608	0.024756	0.999563	0.999694	0.000130499	-0.00325213	0.00532283
38	1	87479	0	0.024756	0.0381243	0.999694	0.999274	-0.000420214	0.0100848	-0.0109347
38	1	90898	0	0.0381243	0.0256001	0.999274	0.999672	0.000399128	-0.0250408	-0.00680879
38	1	92954	0	0.0256001	0.00181189	0.999672	0.999998	0.000326095	-0.00918995	0.0221613
38	2	16012	0	0.00783868	0.00878757	0.999969	0.999961	-7.88819e-06	0.00958219	-0.00718627
38	2	22443	0	0.00878757	0.0176655	0.999961	0.999844	-0.000117418	-0.0137684	0.0216435
38	2	24712	0	0.0176655	0.00474418	0.999844	0.999989	0.000144792	0.00718559	-0.012516
38	2	50943	0	0.00474418	0.011033	0.999989	0.999939	-4.96083e-05	-0.00605682	-0.00293543
38	2	63062	0	0.011033	0.01577	0.999939	0.999876	-6.3482e-05	0.00572023	0.0173339
38	2	74719	0	0.01577	0.00942677	0.999876	0.999956	7.99183e-05	0.000438135	-0.00671796
38	2	78737	0	0.00942677	0.0269918	0.999956	0.999636	-0.000319795	0.0312157	-0.0127803
38	2	82448	0	0.0269918	0.0329497	0.999636	0.999457	-0.000178547	-0.00274701	-0.0181685
38	2	83603	0	0.0329497	0.0153332	0.999457	0.999882	0.000425378	-0.0339679	0.0111999
38	2	99387	0	0.0153332	0.0170941	0.999882	0.999854	-2.85513e-05	0.0262474	0.0171684
39	1	546	0	0.00181189	0.0230909	0.999998	0.999733	-0.000264918	0.0162209	-0.0148111
39	1	17401	0	0.0230909	0.0290462	0.999733	0.999578	-0.000155235	-0.0110142	-0.0119951
39	1	19853	0	0.0290462	0.0151497	0.999578	0.999885	0.000307132	-0.0182482	0.0359977
39	1	20684	0	0.0151497	0.010941	0.999885	0.99994	5.49057e-05	0.0122107	0.00350487
39	1	29417	0	0.010941	0.0114687	0.99994	0.999934	-5.91197e-06	-0.00907714	-0.00544588
39	1	46446	0	0.0114687	0.0105193	0.999934	0.999945	1.04374e-05	0.00252482	0.00185903
39	1	46739	0	0.0105193	0.00631721	0.999945	0.99998	3.53748e-05	0.00229079	-0.00383335
39	1	76998	0	0.00631721	0.0113069	0.99998	0.999936	-4.3969e-05	0.00877209	0.00727938
39	1	80454	0	0.0113069	0.00884909	0.999936	0.999961	2.47707e-05	0.00216654	-0.0175535
39	1	83429	0	0.00884909	0.0233568	0.999961	0.999727	-0.00023359	-0.0205744	-0.0111764
39	2	2669	0	0.0170941	0.0168317	0.999854	0.999858	4.45179e-06	-0.0204424	0.0106305
39	2	2859	0	0.0168317	0.0246263	0.999858	0.999697	-0.00016156	-0.0202822	-0.0149012
39	2	22479	0	0.0246263	0.0212947	0.999697	0.999773	7.64973e-05	0.00549457	-0.0107992
39	2	42120	0	0.0212947	0.0206752	0.999773	0.999786	1.30007e-05	0.000182643	0.00107164
39	2	51234	0	0.0206752	0.00740951	0.999786	0.999973	0.000186298	0.014921	0.0146006
39	2	69997	0	0.00740951	0.0364874	0.999973	0.999335	-0.000638013	0.031968	0.0171778
39	2	78923	0	0.0364874	0.0240336	0.999335	0.999711	0.00037693	-0.013795	-0.00401888
39	2	81763	0	0.0240336	0.010581	0.999711	0.999944	0.000232856	-0.0123355	-0.00898401
39	2	88531	0	0.010581	0.0235288	0.999944	0.999723	-0.000220798	-0.00450458	0.0129598
39	2	94206	0	0.0235288	0.018606	0.999723	0.999827	0.000103714	0.00606069	-0.00508617
40	1	6849	0	0.0233568	0.00501583	0.999727	0.999987	0.000260225	0.0141158	0.0130246
40	1	11462	0	0.00501583	0.0177422	0.999987	0.999843	-0.000144803	0.0185031	0.00382884
40	1	15136	0	0.0177422	0.0164515	0.999843	0.999865	2.20673e-05	-0.0340985	-0.000275455
40	1	16632	0	0.0164515	0.0186862	0.999865	0.999825	-3.92603e-05	0.000473548	-0.00838788
40	1	18411	0	0.0186862	0.0211788	0.999825	0.999776	-4.96826e-05	0.00169371	-0.00590409
40	1	22232	0	0.0211788	0.030357	0.999776	0.999539	-0.000236475	-0.00445843	-0.00823599
40	1	25778	0	0.030357	0.0170701	0.999539	0.999854	0.00031513	0.00653825	0.0359222
40	1	31586	0	0.0170701	0.0194759	0.999854	0.99981	-4.39605e-05	-0.00163591	-0.0257578
40	1	40934	0	0.0194759	0.0147182	0.99981	0.999892	8.13466e-05	0.019185	0.0274524
40	1	54616	0	0.0147182	0.0178479	0.999892	0.999841	-5.09611e-05	-0.00927835	-0.0311125
